%Meteorological observations taken at Ben Nevis Summit Observatory (1883-1904),,,,,
"%Latitude: 56.80N, Longitude: 5.00W, Elevation 1345m",,,,,
%Missing value: -9999,,,,,
,,,,,
Year,Month,Day,Precipitation (mm),Tmin (degC),Tmax (degC)
1894,5,23,0,-3.3,4.4
1894,5,24,0,-0.1,4.4
1894,5,25,0.13,-4.2,0.8
1894,5,26,4.32,-4.9,-1.7
1894,5,27,3.73,-5.6,-1.8
1894,5,28,15.49,-3.9,-1.1
1894,5,29,5.16,-3.3,0.7
1894,5,30,7.59,-3.8,1.8
1894,5,31,2.44,-2.8,1.7
1894,6,1,0.33,-1.6,5.4
1894,6,2,0,-0.1,3.3
1894,6,3,0,-0.4,4.4
1894,6,4,0.15,-0.4,1.9
1894,6,5,0.61,-0.8,1.4
1894,6,6,0,-0.7,3.8
1894,6,7,0,-1.1,4.3
1894,6,8,0,0.3,5.8
1894,6,9,9.22,1.8,4.4
1894,6,10,40.13,0.1,3.3
1894,6,11,7.29,-0.6,1.9
1894,6,12,5,0,2.7
1894,6,13,0,0.6,6.7
1894,6,14,0.25,1.9,5.8
1894,6,15,29.54,-0.4,5.7
1894,6,16,1.63,-0.9,5.7
1894,6,17,43.18,-1.1,5.7
1894,6,18,11.61,-2.1,1.7
1894,6,19,20.98,-0.6,3.4
1894,6,20,7.59,-0.2,3.3
1894,6,21,0,-1.1,3.3
1894,6,22,5.79,0.1,5.4
1894,6,23,16.36,-0.4,2.5
1894,6,24,9.83,-1.7,0.3
1894,6,25,0.2,-1,8
1894,6,26,1.3,7.2,12.1
1894,6,27,0.38,8.8,10.7
1894,6,28,0.2,8.7,14.8
1894,6,29,0,10.6,17.1
1894,6,30,0,10.7,17.5
1894,7,1,0,11.4,17.2
1894,7,2,21.97,6,15.1
1894,7,3,5.56,2.1,5.1
1894,7,4,6.93,3.6,7.2
1894,7,5,8.76,4.5,8.3
1894,7,6,48.41,5.5,9.8
1894,7,7,8.53,1.7,7.2
1894,7,8,9.7,1.1,3.3
1894,7,9,12.95,2.2,5.6
1894,7,10,35.23,3.6,5.4
1894,7,11,0.64,3.1,6.4
1894,7,12,25.43,3.6,5.2
1894,7,13,28.12,3.3,5
1894,7,14,2.44,3.6,6.6
1894,7,15,0.38,4.2,7.6
1894,7,16,11.58,3.2,6.2
1894,7,17,21.67,3.3,4.7
1894,7,18,1.35,1.4,5.8
1894,7,19,10.41,0.3,5.3
1894,7,20,10.29,1.4,5
1894,7,21,13.64,1.4,5.1
1894,7,22,0,1.4,6.9
1894,7,23,0,2.8,8.2
1894,7,24,0,3.9,10.6
1894,7,25,2.01,3.9,8.1
1894,7,26,2.13,6.7,9.4
1894,7,27,0,8.3,11.4
1894,7,28,0,8.1,12.6
1894,7,29,0,8.8,15.1
1894,7,30,0,9.9,14.8
1894,7,31,0.03,9.1,13.3
1894,8,1,20.07,5.2,9.2
1894,8,2,31.57,3.7,5.5
1894,8,3,12.9,2.9,7.5
1894,8,4,8.13,2.6,6.6
1894,8,5,12.78,2.1,3.4
1894,8,6,15.06,1.8,3.7
1894,8,7,6.48,2.1,4.4
1894,8,8,19.3,4.5,6.7
1894,8,9,23.04,4.3,6.8
1894,8,10,24.84,2.1,3.8
1894,8,11,4.88,1.3,5.3
1894,8,12,55.7,1.9,6.9
1894,8,13,28.52,1.2,3.6
1894,8,14,46.69,3.2,6.2
1894,8,15,54.91,1.7,4.7
1894,8,16,3.05,-0.6,1.6
1894,8,17,11.4,0.1,3.9
1894,8,18,2.92,0.9,3.7
1894,8,19,37.44,1.3,7.2
1894,8,20,4.19,-0.1,2.2
1894,8,21,10.79,-0.5,2.4
1894,8,22,0,0.6,4.5
1894,8,23,0,1.1,6.1
1894,8,24,0,0.5,5.1
1894,8,25,0,2.2,8.3
1894,8,26,0,3.2,7.2
1894,8,27,0,1.8,5.7
1894,8,28,1.73,2,6.2
1894,8,29,0,7.5,12.2
1894,8,30,0.79,3.4,7.8
1894,8,31,12.4,1.2,6.3
1894,9,1,0.15,-0.1,3.7
1894,9,2,0.66,-2.2,2.2
1894,9,3,6.15,-2.3,1.3
1894,9,4,8.23,-2.4,2.1
1894,9,5,1.73,-1.1,1.4
1894,9,6,0.2,-1.4,1.1
1894,9,7,2.9,-1.8,2.2
1894,9,8,0.05,-2.5,1.3
1894,9,9,0,0.3,7.4
1894,9,10,0.51,4.7,9.9
1894,9,11,7.7,1.5,6.3
1894,9,12,0,1.1,9.2
1894,9,13,0,3.3,6.6
1894,9,14,2.18,3.1,6.4
1894,9,15,0.13,3.7,7.9
1894,9,16,0,4.4,12.8
1894,9,17,0,4.1,10.1
1894,9,18,0,7.4,12.7
1894,9,19,0,2.2,8
1894,9,20,0,1.9,3.6
1894,9,21,0,0.4,4.2
1894,9,22,0,0.4,3.7
1894,9,23,0,-0.3,2.7
1894,9,24,0.13,0,5.5
1894,9,25,0,0.3,5
1894,9,26,2.77,-2.3,1.1
1894,9,27,0,-3.1,-0.5
1894,9,28,0,-3.1,2
1894,9,29,0,-0.6,7.4
1894,9,30,0,4.6,10.3
1894,10,1,0,2.8,7.2
1894,10,2,0,1.3,12.6
1894,10,3,0,5,10.8
1894,10,4,0,8.1,13.1
1894,10,5,0,1.7,10.9
1894,10,6,0,0.6,4.4
1894,10,7,0.86,0.5,2.7
1894,10,8,0.81,2.2,3.6
1894,10,9,16.64,2.6,5
1894,10,10,5.79,0.6,4.8
1894,10,11,0,3.2,6.5
1894,10,12,5.64,5,6.4
1894,10,13,27.33,-2.6,6.1
1894,10,14,0.74,-5,-3.2
1894,10,15,0.71,-4.4,-3.1
1894,10,16,0.43,-3.5,-1.2
1894,10,17,3.84,-3,-0.7
1894,10,18,0.41,-8.3,-3.3
1894,10,19,1.27,-8.3,-4.1
1894,10,20,0.2,-6.1,-3.1
1894,10,21,0,-5.8,-3.6
1894,10,22,0.1,-5.2,-2.9
1894,10,23,5.59,-5.8,-2.8
1894,10,24,12.04,-3.3,3.4
1894,10,25,5.54,-5,2.2
1894,10,26,0,-5.9,-3.4
1894,10,27,0,-5.4,-4.2
1894,10,28,1.27,-4.7,-1.4
1894,10,29,10.54,-2.7,-0.9
1894,10,30,0,-2.8,0.9
1894,10,31,19,-2.7,5.6
1894,11,1,2.82,2.8,4.5
1894,11,2,13.97,2.9,4.4
1894,11,3,10.24,1,3.8
1894,11,4,14.81,-0.9,3
1894,11,5,28.73,-1.7,2.4
1894,11,6,17.14,-0.6,1.7
1894,11,7,35.23,-1,2.8
1894,11,8,34.49,-2.2,-0.1
1894,11,9,16.56,-1.3,1.7
1894,11,10,24.36,-2.1,-0.6
1894,11,11,12.24,-3.1,-1.4
1894,11,12,9.32,-3.7,-1.4
1894,11,13,15.75,-6.5,-1.2
1894,11,14,36.32,-4.3,-1.6
1894,11,15,14.68,-4.6,-3.2
1894,11,16,3.35,-3.3,-1.4
1894,11,17,48.21,-1.8,3.3
1894,11,18,5.36,-1.4,1.3
1894,11,19,8.08,-2.4,1.1
1894,11,20,21.54,-4.3,1.9
1894,11,21,17.3,-4.7,1.1
1894,11,22,7.52,-1.1,2.2
1894,11,23,0.97,-3.3,-0.6
1894,11,24,0,-3.6,-0.8
1894,11,25,0,-1.1,1.8
1894,11,26,0,-2.2,3.3
1894,11,27,4.01,-1.9,3.2
1894,11,28,24.51,0.9,2.3
1894,11,29,14.07,-3.2,2.8
1894,11,30,0.36,-2.7,5.9
1894,12,1,0,-1.7,4.5
1894,12,2,0,1.9,5
1894,12,3,0,1.4,4.6
1894,12,4,0,-1.1,4
1894,12,5,0,-4,0.8
1894,12,6,2.08,-4.9,-1.7
1894,12,7,8.94,-3.2,-1
1894,12,8,3.91,-5.9,-2.6
1894,12,9,0,-5.7,-2.2
1894,12,10,13.33,-0.8,2.3
1894,12,11,7.72,-3.3,3.3
1894,12,12,6.17,-3.3,3.3
1894,12,13,40,-2.2,3.9
1894,12,14,6.93,-2.8,-1.1
1894,12,15,36.27,-5.6,-1.7
1894,12,16,0.25,-8.2,-4.4
1894,12,17,9.42,-5.6,0.1
1894,12,18,24.94,-5,-1.1
1894,12,19,28.5,-4.9,-2.3
1894,12,20,0.91,-5.2,-0.1
1894,12,21,35.13,-3.3,1.3
1894,12,22,18.67,-7.3,1.2
1894,12,23,18.49,-2.8,-0.6
1894,12,24,0.53,-0.7,0.3
1894,12,25,6.35,-0.4,2.7
1894,12,26,24.23,-5.2,2.2
1894,12,27,3.96,-4.9,-3.3
1894,12,28,67.18,-8.3,-0.1
1894,12,29,11.94,-10.4,-7.4
1894,12,30,2.54,-11.6,-7.8
1894,12,31,0.69,-11,-9.8
1895,1,1,9.27,-9.7,-0.9
1895,1,2,23.27,-7.8,-4.9
1895,1,3,0,-9.8,-7.4
1895,1,4,0,-10.3,-7.8
1895,1,5,0.15,-7.4,-1
1895,1,6,11.79,-12.7,-5.2
1895,1,7,10.16,-11.8,-9.2
1895,1,8,0,-11.3,-9.2
1895,1,9,0.03,-10.3,-8.2
1895,1,10,0,-11.2,-8.2
1895,1,11,0.51,-12,-10.2
1895,1,12,0,-12.1,-6.4
1895,1,13,1.27,-7.5,-6.5
1895,1,14,7.62,-7.2,-4.2
1895,1,15,1.27,-6.2,-4.3
1895,1,16,2.29,-6.6,-3.4
1895,1,17,3.81,-5.9,-3.9
1895,1,18,22.91,-5.9,-4.1
1895,1,19,0.64,-5.5,-3.9
1895,1,20,0.05,-10.1,-5.7
1895,1,21,0,-11.2,-6.6
1895,1,22,15.62,-7.4,-3.1
1895,1,23,4.14,-10.1,-3.2
1895,1,24,28.75,-8.6,-3.8
1895,1,25,10.95,-14.4,-8.6
1895,1,26,8.33,-12.3,-9.1
1895,1,27,8.43,-13.8,-9.2
1895,1,28,2.08,-14.1,-8.4
1895,1,29,1.42,-9.9,-3.4
1895,1,30,0,-11.1,-8.9
1895,1,31,0,-12.1,-9.6
1895,2,1,0,-9.7,-8.2
1895,2,2,2.9,-8.8,-6.1
1895,2,3,0,-8.7,-6.1
1895,2,4,0,-8.4,-2.8
1895,2,5,0.08,-10.9,-6.1
1895,2,6,2.92,-16.6,-10.8
1895,2,7,0.1,-16.8,-15
1895,2,8,0.03,-14.3,-9.8
1895,2,9,0.2,-12.3,-9.4
1895,2,10,0,-12.5,-10.2
1895,2,11,0,-12.2,-9.1
1895,2,12,0,-11.1,-7.5
1895,2,13,1.17,-11.6,-7.2
1895,2,14,0,-12.8,-11.4
1895,2,15,0,-12.2,-9.8
1895,2,16,0,-10.1,-3.9
1895,2,17,0,-4.4,-1.4
1895,2,18,0,-1.4,1.1
1895,2,19,0,-1.4,3.6
1895,2,20,0,-4.8,-0.6
1895,2,21,0.3,-4.9,-2.6
1895,2,22,0.36,-4.8,-2.9
1895,2,23,11.56,-3.7,-2.4
1895,2,24,25.7,-8.2,-2.2
1895,2,25,0,-9.1,-5
1895,2,26,2.57,-8.5,-2
1895,2,27,0,-8.8,-3.8
1895,2,28,42.14,-5,-2
1895,3,1,14.22,-11.1,-5
1895,3,2,1.7,-12.3,-10
1895,3,3,4.44,-13,-9.5
1895,3,4,2.06,-9.9,-5.4
1895,3,5,4.98,-5.7,-1.7
1895,3,6,5.13,-3.1,-1.3
1895,3,7,0,-6.9,-2.9
1895,3,8,0,-5.4,-4.7
1895,3,9,0.03,-5.1,-1.4
1895,3,10,1.42,-6.2,-3.7
1895,3,11,4.04,-8.3,-5.6
1895,3,12,0.76,-8.1,-6.1
1895,3,13,2.79,-7.3,-2.9
1895,3,14,19.23,-3.5,0
1895,3,15,10.59,-2.6,1.1
1895,3,16,4.5,-0.9,0.4
1895,3,17,6.5,-4,0.2
1895,3,18,25.98,-4.6,-1.1
1895,3,19,16.61,-3.3,1.3
1895,3,20,1.83,-2.8,-0.3
1895,3,21,6.99,-1.7,1.3
1895,3,22,2.24,-2.4,2.2
1895,3,23,46.74,-0.2,3
1895,3,24,48.11,-5.4,3.3
1895,3,25,22.99,-5.7,-3.3
1895,3,26,21.01,-6.7,-3.6
1895,3,27,0.08,-7.3,-4.8
1895,3,28,22.22,-6.6,-4.7
1895,3,29,32.44,-6.2,-3.4
1895,3,30,6.68,-5.3,-3.8
1895,3,31,27.36,-5.2,-3.7
1895,4,1,4.27,-5.7,-3.1
1895,4,2,0.33,-5.3,-1.9
1895,4,3,3.78,-10.9,-2
1895,4,4,0.53,-11.3,-6.4
1895,4,5,23.98,-7.3,-2.6
1895,4,6,38.07,-10.8,-0.1
1895,4,7,0,-10.3,-5.8
1895,4,8,48.67,-8.8,1.4
1895,4,9,20.65,-2.1,1.8
1895,4,10,65.68,-2.7,2.1
1895,4,11,11.13,-5.9,-2.1
1895,4,12,1.3,-4.9,0.1
1895,4,13,0,-1.7,0.5
1895,4,14,0,-2.4,4.6
1895,4,15,0,0.7,4.7
1895,4,16,0,-1.6,1.9
1895,4,17,0,-0.3,3.8
1895,4,18,0,1.7,4.8
1895,4,19,2.72,-1.7,1.7
1895,4,20,0.2,-1,1.3
1895,4,21,9.12,0.9,2.3
1895,4,22,6.45,0.3,1.7
1895,4,23,12.88,-0.2,2.2
1895,4,24,4.04,-0.8,1.1
1895,4,25,5.79,-1.2,0.8
1895,4,26,27.97,-1.9,-0.9
1895,4,27,0.64,-1.3,3.6
1895,4,28,0,-0.4,3.7
1895,4,29,4.7,-0.6,1.1
1895,4,30,5.31,-2.8,0.3
1895,5,1,16.89,-3.9,-0.2
1895,5,2,15.42,-3.3,0.6
1895,5,3,0,-0.8,3.1
1895,5,4,0,1.1,3.8
1895,5,5,0,1.3,3.9
1895,5,6,0,3.1,8.5
1895,5,7,0,1.7,6.9
1895,5,8,0,0,5.3
1895,5,9,1.02,0.6,5.6
1895,5,10,0,0.5,3.4
1895,5,11,0,2.2,8.3
1895,5,12,5.31,3.5,9.2
1895,5,13,2.41,3.8,6.9
1895,5,14,27.18,0.4,7.4
1895,5,15,0.97,-3.3,0.4
1895,5,16,0,-6.8,-1.4
1895,5,17,0,-6.6,-1.8
1895,5,18,0,-2.6,2.9
1895,5,19,6.3,-5.1,-2.2
1895,5,20,3.45,-5.1,1.2
1895,5,21,0,-1.1,7.8
1895,5,22,1.6,0.7,1.8
1895,5,23,2.24,2.1,6.3
1895,5,24,1.37,2.3,7.4
1895,5,25,7.75,0.5,4.8
1895,5,26,0,-0.7,3.9
1895,5,27,0,2.8,8.5
1895,5,28,0,4,8.3
1895,5,29,1.78,2.9,5.6
1895,5,30,0,4.8,12.3
1895,5,31,0.1,5.2,10
1895,6,1,2.24,4,6.3
1895,6,2,1.83,4.6,12.3
1895,6,3,0,7.4,11.1
1895,6,4,3.38,3.9,7.3
1895,6,5,0,3.6,12.1
1895,6,6,0,7.4,14.8
1895,6,7,0,5.7,14.4
1895,6,8,0,3.9,7.8
1895,6,9,2.62,2.4,4.8
1895,6,10,3.4,-1.5,2.4
1895,6,11,13.16,-2.9,-1
1895,6,12,1.98,-3.9,0.1
1895,6,13,1.07,-4.3,-0.3
1895,6,14,1.24,-3.6,1.4
1895,6,15,0,-1.1,4.7
1895,6,16,0,-1.3,2.9
1895,6,17,9.93,-1.9,2.8
1895,6,18,5.51,-2.2,0.3
1895,6,19,27.97,-1.3,1.3
1895,6,20,4.93,0.2,3.2
1895,6,21,2.41,0.2,2.6
1895,6,22,0,1.7,5.4
1895,6,23,0,2.2,11.6
1895,6,24,0,6.8,12.7
1895,6,25,0,10,15.4
1895,6,26,6.02,7.1,13
1895,6,27,5.18,4.2,7.5
1895,6,28,5.28,4.1,6.3
1895,6,29,0.76,3.6,7.4
1895,6,30,0.58,3.3,6.1
1895,7,1,3.68,3.7,7.3
1895,7,2,1.85,3.6,8.3
1895,7,3,1.96,1.7,5
1895,7,4,0.2,1.5,5.9
1895,7,5,0,1.8,5.2
1895,7,6,0.08,4,9.1
1895,7,7,16.84,7.6,8.9
1895,7,8,16.61,2.4,7.9
1895,7,9,29.34,1.9,5
1895,7,10,12.7,0.9,2.2
1895,7,11,26.49,-0.1,2.4
1895,7,12,1.6,-0.1,2.1
1895,7,13,8.89,-1.1,3.9
1895,7,14,24.43,1.7,3.9
1895,7,15,12.62,1.1,2.8
1895,7,16,7.44,0.3,5.7
1895,7,17,4.32,2.1,6.2
1895,7,18,0.97,4.2,6.9
1895,7,19,25.83,2.2,6.3
1895,7,20,5.33,2.2,5.4
1895,7,21,3.48,2.9,5
1895,7,22,6.88,1.1,4.2
1895,7,23,19.05,1.1,4.2
1895,7,24,0.58,0.6,2.3
1895,7,25,2.06,0.1,6.1
1895,7,26,5.66,1.9,3.3
1895,7,27,3.84,2.7,6.1
1895,7,28,8.92,2.5,5.2
1895,7,29,20.12,0.6,3.4
1895,7,30,2.29,1,3.6
1895,7,31,0,1.1,4.3
1895,8,1,0.99,1.1,3.3
1895,8,2,3.94,1.7,4.9
1895,8,3,12.93,3,4.4
1895,8,4,2.13,2.8,6.1
1895,8,5,5.56,4.4,6.7
1895,8,6,3.02,4.5,7
1895,8,7,18.01,2.9,4.9
1895,8,8,0,2.8,7.8
1895,8,9,12.83,3.7,7.1
1895,8,10,2.08,4.1,6
1895,8,11,6.5,4.2,7.4
1895,8,12,30.68,3.6,4.9
1895,8,13,2.16,3.4,5.7
1895,8,14,0.03,4.2,7.1
1895,8,15,1.35,4.7,8.4
1895,8,16,7.77,6.3,10.1
1895,8,17,0.1,8,10.3
1895,8,18,1.47,7,10.1
1895,8,19,4.11,4.4,7.2
1895,8,20,1.02,4.4,5.7
1895,8,21,7.37,5.9,8.2
1895,8,22,1.17,3.9,6.8
1895,8,23,0.33,3,5.6
1895,8,24,6.12,-1.1,2.9
1895,8,25,4.39,-1,2.9
1895,8,26,14.96,2.7,7.2
1895,8,27,26.19,3.5,7
1895,8,28,13.13,1.9,7.2
1895,8,29,88.47,5.1,9.4
1895,8,30,30.3,4.6,5.7
1895,8,31,14.86,3.4,5
1895,9,1,4.5,4.4,7.3
1895,9,2,3.05,6.3,8.8
1895,9,3,19.79,3.3,8.5
1895,9,4,11.38,1.7,4.8
1895,9,5,4.6,1,5.6
1895,9,6,0,-0.1,6.1
1895,9,7,7.59,2.4,5.4
1895,9,8,1.32,2.8,5.4
1895,9,9,0.08,5.6,15.5
1895,9,10,20.73,3.8,9.7
1895,9,11,50.06,2.3,5.1
1895,9,12,8.89,0.4,3.1
1895,9,13,0.05,0,9.3
1895,9,14,0.33,3.3,7.2
1895,9,15,0.71,4.4,7.4
1895,9,16,19.46,3.7,6.9
1895,9,17,46.08,4,7.7
1895,9,18,17.73,0.6,9
1895,9,19,3.71,-0.9,2.6
1895,9,20,0,-0.9,2.2
1895,9,21,0,1.5,5.7
1895,9,22,0,4.4,9.8
1895,9,23,0,6.1,13.4
1895,9,24,2.46,8.8,10.2
1895,9,25,0.05,9.2,11.3
1895,9,26,4.72,8.7,10.2
1895,9,27,0,10.1,13.2
1895,9,28,0,10.4,14.4
1895,9,29,0,10.4,14.2
1895,9,30,0,8.9,13.9
1895,10,1,10.19,2.9,11.8
1895,10,2,61.9,-4.7,1.4
1895,10,3,13.21,-4.2,-2.2
1895,10,4,5.33,-5.8,-0.8
1895,10,5,28.5,-1.2,-0.2
1895,10,6,18.92,-2,-0.2
1895,10,7,5.54,-2.8,-1.3
1895,10,8,1.6,-2.1,-0.1
1895,10,9,17.68,-2.9,-1.1
1895,10,10,2.11,-3.5,-0.6
1895,10,11,24.43,-3.1,4
1895,10,12,54.94,3.3,4.7
1895,10,13,24.89,1.1,3.1
1895,10,14,1.6,-1.7,2.8
1895,10,15,0.79,-4.4,-1.4
1895,10,16,0,-5.3,-2.8
1895,10,17,0,-3.7,-0.2
1895,10,18,0,-2.3,-0.2
1895,10,19,6.02,0,1.6
1895,10,20,2.29,-4,1.3
1895,10,21,0.64,-7.6,-4
1895,10,22,0,-8.1,-6.6
1895,10,23,0.86,-7.8,-6.4
1895,10,24,0.48,-7.8,-5.6
1895,10,25,1.4,-7.7,-5.8
1895,10,26,1.19,-7.9,-5
1895,10,27,4.75,-7.8,-5.7
1895,10,28,1.07,-8,-5.4
1895,10,29,0,-7.5,-5.2
1895,10,30,16.13,-6.9,-2.1
1895,10,31,0,-6.6,-3.3
1895,11,1,0,-6.1,-2.5
1895,11,2,0,-3.5,-0.8
1895,11,3,0,-4.8,-2.2
1895,11,4,0,-5,-2.4
1895,11,5,4.5,-2.6,-0.2
1895,11,6,35.81,-0.6,0.6
1895,11,7,9.8,-0.1,0.5
1895,11,8,12.7,-1,-0.1
1895,11,9,15.54,-3.8,-1.1
1895,11,10,27.97,-4.6,2.7
1895,11,11,35.31,-3.9,1.1
1895,11,12,2.44,-5.3,-2.6
1895,11,13,32.64,-2.8,-1.7
1895,11,14,55.07,-4.8,-2.1
1895,11,15,27.74,-4.4,1.3
1895,11,16,23.37,-4.2,-2.7
1895,11,17,24.26,-4.8,-3.5
1895,11,18,1.65,-4.1,-2.2
1895,11,19,0,-5.6,-2.8
1895,11,20,2.41,-2.8,1.6
1895,11,21,10.41,1.1,2.8
1895,11,22,21.92,-6.1,1.5
1895,11,23,0,-7.6,-2.8
1895,11,24,0,-5.8,-0.8
1895,11,25,0,-1.1,4.8
1895,11,26,0,-3.9,3.3
1895,11,27,0.79,-3.7,-2.1
1895,11,28,0.25,-2,-0.1
1895,11,29,1.42,-0.9,0.1
1895,11,30,8.97,-3.7,-0.3
1895,12,1,24.28,-5.7,-2.7
1895,12,2,52.17,-4.4,0.2
1895,12,3,19.66,-5.7,-4.2
1895,12,4,59.21,-4.4,1.2
1895,12,5,80.14,-7.6,2.2
1895,12,6,19.76,-9.9,-8.1
1895,12,7,8.53,-10.1,-7.9
1895,12,8,0.2,-10,-5.7
1895,12,9,26.24,-4.7,0.2
1895,12,10,6.07,-5.4,-3.9
1895,12,11,12.45,-5.1,-2.6
1895,12,12,20.62,-7.2,-4.3
1895,12,13,7.37,-7.5,-4.2
1895,12,14,16.84,-5.8,1.2
1895,12,15,8.25,-6.6,-3.2
1895,12,16,2.31,-5.2,-2.9
1895,12,17,0.99,-4.2,-2.7
1895,12,18,0.64,-5.3,-3.7
1895,12,19,0.08,-6.8,-4.7
1895,12,20,0,-6.3,-4
1895,12,21,0,-8.7,-6.4
1895,12,22,0,-8.9,-6.2
1895,12,23,0,-6.5,-4.1
1895,12,24,0,-7.2,-4.8
1895,12,25,0,-8.3,-6.9
1895,12,26,0.1,-8.5,-7.3
1895,12,27,0,-8.2,-7.4
1895,12,28,3.71,-7.6,-1.2
1895,12,29,12.75,-1.8,0.1
1895,12,30,8.25,-2.6,0.1
1895,12,31,0.66,-1.2,0.6
1896,1,1,21.56,0.2,2.3
1896,1,2,2.79,-0.4,1.9
1896,1,3,0.08,-0.8,2
1896,1,4,0,0.9,5.6
1896,1,5,0,1.6,4
1896,1,6,0.05,-1.4,1.4
1896,1,7,1.07,-1.6,1.8
1896,1,8,0,-7.1,-0.6
1896,1,9,0,-6.8,-0.4
1896,1,10,0.71,-5.1,-2.8
1896,1,11,5.66,-4.4,-2.1
1896,1,12,27.71,-6.4,-0.7
1896,1,13,7.95,-6.7,-4.9
1896,1,14,3.89,-8.4,-5
1896,1,15,43.89,-7.4,-0.4
1896,1,16,20.04,-7.3,0.5
1896,1,17,74.68,0.4,2.2
1896,1,18,21.18,-2.2,1.1
1896,1,19,22.33,-5.6,-2.2
1896,1,20,0,-5.8,-3.3
1896,1,21,28.55,-3.7,-0.3
1896,1,22,7.29,-9.3,-3.4
1896,1,23,2.92,-9.9,-1.2
1896,1,24,16.1,-1.7,-0.3
1896,1,25,0.08,-4.8,-1.7
1896,1,26,6.32,-4.8,2.3
1896,1,27,68.02,-6.7,2.9
1896,1,28,14.3,-6.6,-3.8
1896,1,29,5.54,-3.6,-1.1
1896,1,30,8.33,-2.6,0.2
1896,1,31,0.33,-2.2,4.4
1896,2,1,0.28,-6.6,-1.7
1896,2,2,3.96,-3.8,3.8
1896,2,3,0,-4.6,0.3
1896,2,4,2.46,-5.6,-0.2
1896,2,5,7.67,-0.7,0.9
1896,2,6,1.35,-2.3,0.1
1896,2,7,25.12,0,2.2
1896,2,8,17.78,-2.7,1.8
1896,2,9,22.68,-2.8,-0.6
1896,2,10,31.19,-2.3,2.1
1896,2,11,67.11,1,1.9
1896,2,12,28.5,-3.6,2.3
1896,2,13,0.13,-3.9,1.1
1896,2,14,1.7,-3.2,0.1
1896,2,15,0.05,-1,2
1896,2,16,0,-3.6,-1
1896,2,17,0,-4.4,-2.1
1896,2,18,0,-6.5,-1.6
1896,2,19,3.89,-5.6,-0.3
1896,2,20,4.57,-3.8,-0.1
1896,2,21,0.86,-3.7,-2.8
1896,2,22,0,-6.5,-1.1
1896,2,23,0,-8.2,-3.3
1896,2,24,0,-6.3,-3.8
1896,2,25,11.43,-8.4,-4.2
1896,2,26,1.22,-8.3,-3.3
1896,2,27,26.64,-3.8,0.1
1896,2,28,8.99,-7.1,-3.8
1896,2,29,15.72,-7.2,1.6
1896,3,1,51.03,-4.3,1.1
1896,3,2,39.88,-5.6,-2.2
1896,3,3,8.43,-7.7,-4.3
1896,3,4,7.44,-7.7,-3.8
1896,3,5,22.99,-6.8,-3.7
1896,3,6,56.92,-7,-0.9
1896,3,7,0.94,-7.2,-2.9
1896,3,8,59.59,-3.3,2.9
1896,3,9,1.93,-5.1,-2.9
1896,3,10,27,-5,2.1
1896,3,11,5.41,-8.2,1.8
1896,3,12,0,-9.2,-3.2
1896,3,13,0,-8.9,-6.8
1896,3,14,0,-8.9,-4.9
1896,3,15,15.49,-7.2,-2.2
1896,3,16,29.34,-4.3,-2.5
1896,3,17,20.29,-5.2,-2.2
1896,3,18,10.29,-5.2,-2.2
1896,3,19,7.24,-5.4,-3.1
1896,3,20,16.05,-3.9,-1.9
1896,3,21,0.15,-4.3,-0.4
1896,3,22,8.41,-2.8,-0.2
1896,3,23,19.23,-2.7,0.7
1896,3,24,10.06,-0.1,0.7
1896,3,25,0.33,-2.1,0.8
1896,3,26,19.63,-7.8,-1.6
1896,3,27,15.11,-7.7,-3.4
1896,3,28,27.46,-6.6,-4.3
1896,3,29,1.65,-8.3,-3.7
1896,3,30,0.08,-8.4,1.3
1896,3,31,14.2,-5,0.5
1896,4,1,0.25,-6.4,-4.2
1896,4,2,3.53,-5,0
1896,4,3,4.57,-3.1,0.1
1896,4,4,4.98,-0.4,2.6
1896,4,5,16.56,-0.8,1.6
1896,4,6,8.25,0,1.8
1896,4,7,17.5,1.1,2.3
1896,4,8,12.12,-0.4,2.2
1896,4,9,4.98,-3.9,0.1
1896,4,10,26.54,-5.2,-2.7
1896,4,11,19.84,-7,-2.8
1896,4,12,12.52,-6.9,-4.8
1896,4,13,0.36,-6.8,-5.1
1896,4,14,1.19,-5.7,-0.7
1896,4,15,0.43,-5.5,-2
1896,4,16,14.33,-2.4,0.6
1896,4,17,13.64,-3.2,-0.7
1896,4,18,0.51,-2.9,1.3
1896,4,19,9.09,-0.7,1.6
1896,4,20,0,0.4,2.3
1896,4,21,0.18,-1,2.7
1896,4,22,0,-0.7,1.2
1896,4,23,0.86,-0.2,7.1
1896,4,24,0,0.1,3.3
1896,4,25,6.45,-2.2,2.6
1896,4,26,9.47,-1.2,0.9
1896,4,27,29.79,-3.2,-0.1
1896,4,28,28.75,-5.1,-1.7
1896,4,29,3,-5.5,-2.8
1896,4,30,5.21,-6.6,-2.8
1896,5,1,0.66,-6.6,-1.2
1896,5,2,0,-3.7,2.6
1896,5,3,0,-1.7,2.9
1896,5,4,0,-1.8,2.9
1896,5,5,0,-0.2,7.5
1896,5,6,0,4.1,9.7
1896,5,7,2.29,5.9,11.8
1896,5,8,0,6.4,11.1
1896,5,9,0,5.2,10.8
1896,5,10,0,5.4,10
1896,5,11,0,5.1,10.7
1896,5,12,0,5.4,10.2
